Shipment_ID,Supplier_ID,Transport_Mode,Distance_KM,Weight_Tons,Order_Qty,Urgency
SHP_01872,SUP_036,Road,147,6.01,938,Critical
SHP_01873,SUP_028,Road,1628,11.89,701,Standard
SHP_01874,SUP_039,Ocean,5301,19.23,336,Low
SHP_01875,SUP_022,Rail,1747,8.79,801,Critical
SHP_01876,SUP_039,Road,936,8.8,983,Critical
SHP_01877,SUP_041,Rail,362,17.74,607,Standard
SHP_01878,SUP_001,Road,191,5.53,601,Critical
SHP_01879,SUP_018,Road,1909,14.57,252,Critical
SHP_01880,SUP_032,Rail,314,8.39,930,Standard
SHP_01881,SUP_018,Rail,927,7.93,643,Critical
SHP_01882,SUP_023,Ocean,5683,4.98,801,Standard
SHP_01883,SUP_045,Rail,1281,9.17,131,Low
SHP_01884,SUP_002,Rail,368,9.78,694,Critical
SHP_01885,SUP_015,Road,451,7.43,887,Critical
SHP_01886,SUP_014,Road,1872,19.18,950,Critical
SHP_01887,SUP_009,Air,707,19.03,771,Critical
SHP_01888,SUP_028,Road,801,8.03,208,Critical
SHP_01889,SUP_016,Rail,117,3.68,802,Low
SHP_01890,SUP_021,Ocean,3569,10.22,715,Standard
SHP_01891,SUP_044,Air,3786,5.42,508,Standard
SHP_01892,SUP_003,Road,1183,6.03,710,Low
SHP_01893,SUP_022,Ocean,1361,8.45,575,Standard
SHP_01894,SUP_018,Road,1433,12.01,598,Low
SHP_01895,SUP_041,Rail,182,15.39,637,Critical
SHP_01896,SUP_044,Rail,1385,9.8,361,Critical
SHP_01897,SUP_045,Rail,1970,16.38,526,Critical
SHP_01898,SUP_017,Road,895,10.7,296,Critical
SHP_01899,SUP_008,Road,228,3.83,529,Standard
SHP_01900,SUP_034,Rail,1094,7.84,725,Critical
SHP_01901,SUP_042,Rail,1577,1.49,907,Critical
SHP_01902,SUP_034,Air,2079,19.42,314,Standard
SHP_01903,SUP_035,Rail,663,7.46,900,Standard
SHP_01904,SUP_038,Air,2034,18.46,163,Standard
SHP_01905,SUP_021,Rail,1548,16.23,121,Standard
SHP_01906,SUP_036,Road,1988,5.78,720,Critical
SHP_01907,SUP_037,Ocean,2845,8.35,800,Standard
SHP_01908,SUP_018,Road,1813,1.82,769,Low
SHP_01909,SUP_019,Road,292,12.43,579,Standard
SHP_01910,SUP_012,Air,1595,10.34,303,Low
SHP_01911,SUP_026,Road,1448,2.79,110,Critical
SHP_01912,SUP_027,Ocean,3048,12.71,318,Low
SHP_01913,SUP_015,Ocean,5741,18.78,914,Standard
SHP_01914,SUP_045,Road,979,9.45,488,Critical
SHP_01915,SUP_001,Road,1782,15.48,974,Critical
SHP_01916,SUP_035,Rail,532,13.63,524,Low
SHP_01917,SUP_031,Ocean,3348,6.22,333,Standard
SHP_01918,SUP_031,Rail,1877,10.06,759,Standard
SHP_01919,SUP_015,Road,253,9.27,262,Critical
SHP_01920,SUP_012,Road,1802,14.02,497,Standard
SHP_01921,SUP_008,Rail,853,18.59,584,Standard
SHP_01922,SUP_050,Air,1775,8.89,778,Standard
SHP_01923,SUP_026,Rail,810,3.13,159,Standard
SHP_01924,SUP_041,Road,1081,6.29,137,Critical
SHP_01925,SUP_019,Rail,1499,11.37,958,Standard
SHP_01926,SUP_048,Air,4529,7.33,811,Low
SHP_01927,SUP_031,Rail,1513,7.6,930,Standard
SHP_01928,SUP_002,Road,1107,6.45,946,Critical
SHP_01929,SUP_024,Rail,1472,10.93,622,Low
SHP_01930,SUP_047,Air,3545,7.67,148,Standard
SHP_01931,SUP_006,Rail,700,14.6,437,Critical
SHP_01932,SUP_013,Rail,1244,9.51,312,Critical
SHP_01933,SUP_035,Rail,1109,15.07,445,Standard
SHP_01934,SUP_001,Rail,538,13.63,565,Low
SHP_01935,SUP_014,Rail,348,1,322,Low
SHP_01936,SUP_001,Ocean,3171,15.49,694,Low
SHP_01937,SUP_031,Road,1994,3.87,697,Critical
SHP_01938,SUP_041,Ocean,4849,4.08,204,Low
SHP_01939,SUP_050,Road,458,6.62,866,Low
SHP_01940,SUP_002,Air,4930,4.3,952,Standard
SHP_01941,SUP_044,Air,3989,17.97,145,Low
SHP_01942,SUP_025,Road,417,11.84,535,Standard
SHP_01943,SUP_004,Rail,1276,4.55,958,Low
SHP_01944,SUP_043,Rail,1617,10.43,916,Standard
SHP_01945,SUP_050,Rail,1205,18.67,398,Low
SHP_01946,SUP_029,Road,811,17.73,872,Low
SHP_01947,SUP_017,Road,1784,16.29,773,Low
SHP_01948,SUP_013,Air,5711,19.77,247,Low
SHP_01949,SUP_046,Road,1421,16.54,260,Critical
SHP_01950,SUP_047,Road,371,18.77,774,Standard
SHP_01951,SUP_013,Air,7551,2.9,142,Low
SHP_01952,SUP_047,Road,379,19.05,522,Low
SHP_01953,SUP_039,Rail,642,12.65,205,Standard
SHP_01954,SUP_042,Rail,107,16.48,174,Standard
SHP_01955,SUP_013,Ocean,1074,16.78,777,Low
SHP_01956,SUP_046,Ocean,5130,13.69,779,Critical
SHP_01957,SUP_041,Rail,536,18.76,602,Standard
SHP_01958,SUP_028,Road,1322,9.92,892,Low
SHP_01959,SUP_033,Rail,1248,17.98,673,Standard
SHP_01960,SUP_017,Rail,1423,5.7,634,Low
SHP_01961,SUP_020,Air,6895,10.01,811,Low
SHP_01962,SUP_027,Road,1481,14.59,873,Critical
SHP_01963,SUP_020,Ocean,6704,6.79,497,Critical
SHP_01964,SUP_001,Road,1795,7.08,357,Low
SHP_01965,SUP_017,Rail,1340,3.39,651,Standard
SHP_01966,SUP_036,Rail,559,18.73,635,Critical
SHP_01967,SUP_029,Road,1403,7.51,485,Critical
SHP_01968,SUP_048,Road,566,9.17,701,Critical
SHP_01969,SUP_003,Road,1959,11.95,853,Standard
SHP_01970,SUP_009,Air,1106,10.02,707,Critical
SHP_01971,SUP_032,Air,3165,17.56,167,Critical
SHP_01972,SUP_007,Ocean,5370,18.2,511,Critical
SHP_01973,SUP_035,Road,456,1.84,377,Low
SHP_01974,SUP_033,Road,404,10.79,184,Critical
SHP_01975,SUP_029,Road,181,7.26,398,Low
SHP_01976,SUP_036,Ocean,1202,9.34,980,Critical
SHP_01977,SUP_050,Road,1798,5.88,181,Low
SHP_01978,SUP_008,Road,1114,9.03,728,Critical
SHP_01979,SUP_010,Ocean,4922,5.72,633,Low
SHP_01980,SUP_021,Ocean,4035,14.52,977,Standard
SHP_01981,SUP_049,Road,819,1.84,758,Standard
SHP_01982,SUP_046,Ocean,7963,8.79,990,Low
SHP_01983,SUP_029,Road,755,6.73,245,Low
SHP_01984,SUP_003,Road,773,18.28,550,Standard
SHP_01985,SUP_040,Air,4279,19.61,137,Low
SHP_01986,SUP_038,Air,979,12.73,841,Critical
SHP_01987,SUP_021,Rail,1826,5.3,328,Standard
SHP_01988,SUP_003,Road,1814,11.49,669,Critical
SHP_01989,SUP_016,Road,1953,11.59,987,Low
SHP_01990,SUP_004,Rail,1977,7.8,1000,Standard
SHP_01991,SUP_019,Rail,1405,13.46,160,Standard
SHP_01992,SUP_001,Road,325,13.27,917,Standard
SHP_01993,SUP_048,Rail,295,5.09,757,Low
SHP_01994,SUP_037,Air,2755,8.65,937,Standard
SHP_01995,SUP_050,Rail,975,8.6,324,Critical
SHP_01996,SUP_046,Rail,670,16.01,973,Critical
SHP_01997,SUP_006,Ocean,7392,15.76,514,Standard
SHP_01998,SUP_012,Air,1216,19.24,848,Low
SHP_01999,SUP_017,Air,7996,8.89,804,Critical
SHP_02000,SUP_032,Road,351,7.99,674,Standard
SHP_02001,SUP_012,Road,497,3.03,477,Standard
SHP_02002,SUP_018,Road,1943,2.38,460,Low
SHP_02003,SUP_039,Ocean,3738,8.11,154,Standard
SHP_02004,SUP_001,Road,197,18.15,781,Critical
SHP_02005,SUP_020,Road,671,17.62,167,Low
SHP_02006,SUP_043,Rail,829,10.43,310,Standard
SHP_02007,SUP_010,Road,869,16.55,893,Standard
SHP_02008,SUP_001,Rail,1351,8.34,168,Standard
SHP_02009,SUP_034,Air,6114,16.53,420,Critical
SHP_02010,SUP_003,Road,1152,4.62,629,Low
SHP_02011,SUP_011,Air,629,7.43,991,Low
SHP_02012,SUP_039,Air,2805,15.04,990,Critical
SHP_02013,SUP_046,Ocean,5599,3.81,599,Critical
SHP_02014,SUP_041,Air,3436,14.3,326,Standard
SHP_02015,SUP_030,Road,324,4.89,974,Low
SHP_02016,SUP_024,Road,1191,19.68,232,Critical
SHP_02017,SUP_001,Road,855,16.32,728,Low
SHP_02018,SUP_046,Ocean,3618,6.98,897,Low
SHP_02019,SUP_023,Air,4305,7.53,888,Critical
SHP_02020,SUP_013,Rail,122,18.35,786,Standard
SHP_02021,SUP_038,Ocean,2345,1.58,803,Low
SHP_02022,SUP_038,Rail,1913,18.18,709,Standard
SHP_02023,SUP_029,Ocean,3146,9.21,851,Critical
SHP_02024,SUP_046,Air,6815,3.02,599,Standard
SHP_02025,SUP_022,Road,315,8.34,528,Low
SHP_02026,SUP_040,Road,974,13.4,924,Critical
SHP_02027,SUP_019,Rail,1452,7.18,816,Low
SHP_02028,SUP_007,Ocean,924,18.43,359,Low
SHP_02029,SUP_036,Road,1840,5.35,754,Critical
SHP_02030,SUP_039,Rail,1264,14.47,335,Low
SHP_02031,SUP_037,Road,347,17.53,864,Critical
SHP_02032,SUP_002,Rail,120,2.44,410,Critical
SHP_02033,SUP_036,Road,777,1.68,598,Standard
SHP_02034,SUP_018,Ocean,6375,9.39,120,Low
SHP_02035,SUP_007,Rail,1527,4.12,695,Low
SHP_02036,SUP_036,Road,1137,11.86,542,Standard
SHP_02037,SUP_012,Air,2049,6.79,688,Standard
SHP_02038,SUP_007,Road,761,6.91,874,Critical
SHP_02039,SUP_014,Road,386,11.55,887,Low
SHP_02040,SUP_022,Road,1701,14.47,976,Standard
SHP_02041,SUP_037,Ocean,2928,4.32,395,Critical
SHP_02042,SUP_003,Rail,1941,11.15,416,Standard
SHP_02043,SUP_050,Road,603,15.07,674,Standard
SHP_02044,SUP_003,Air,4369,11.59,560,Low
SHP_02045,SUP_033,Ocean,5436,18.91,436,Standard
SHP_02046,SUP_007,Rail,984,10.5,945,Critical
SHP_02047,SUP_002,Air,3988,8.41,136,Low
SHP_02048,SUP_043,Rail,766,7.19,477,Standard
SHP_02049,SUP_044,Road,1655,10.46,806,Critical
SHP_02050,SUP_007,Air,7851,13.14,666,Low
SHP_02051,SUP_023,Road,1691,18.78,122,Standard
SHP_02052,SUP_047,Road,1069,13.46,652,Low
SHP_02053,SUP_031,Road,571,19.26,506,Low
SHP_02054,SUP_034,Ocean,4145,6.62,831,Low
SHP_02055,SUP_039,Ocean,7623,5.49,858,Low
SHP_02056,SUP_038,Rail,1251,7.31,391,Standard
SHP_02057,SUP_040,Road,768,14.22,560,Standard
SHP_02058,SUP_045,Road,1307,13.35,333,Critical
SHP_02059,SUP_049,Rail,1398,1.69,128,Standard
SHP_02060,SUP_028,Road,1656,11.57,302,Standard
SHP_02061,SUP_037,Air,7959,18.79,824,Standard
SHP_02062,SUP_009,Road,928,11,271,Low
SHP_02063,SUP_007,Ocean,2330,2.53,455,Standard
SHP_02064,SUP_044,Road,1043,9.56,735,Low
SHP_02065,SUP_040,Air,2238,5.23,922,Critical
SHP_02066,SUP_005,Rail,582,14.72,754,Low
SHP_02067,SUP_036,Road,402,16.96,608,Critical
SHP_02068,SUP_035,Road,1011,1.3,797,Low
SHP_02069,SUP_003,Road,779,17.94,180,Critical
SHP_02070,SUP_018,Road,911,10.42,310,Low
SHP_02071,SUP_010,Rail,1753,11.13,923,Standard
SHP_02072,SUP_048,Road,1008,2.58,690,Standard
SHP_02073,SUP_022,Road,1882,2.03,903,Standard
SHP_02074,SUP_037,Ocean,1667,12.42,575,Low
SHP_02075,SUP_007,Ocean,4267,5.54,465,Low
SHP_02076,SUP_029,Ocean,3531,8.19,667,Critical
SHP_02077,SUP_025,Road,1436,13.01,445,Standard
SHP_02078,SUP_013,Road,875,3.72,494,Critical
SHP_02079,SUP_018,Ocean,1361,9.41,626,Standard
SHP_02080,SUP_037,Rail,1423,8.33,613,Critical
SHP_02081,SUP_007,Air,3600,12.29,478,Critical
SHP_02082,SUP_046,Air,5171,12.99,540,Critical
SHP_02083,SUP_028,Road,257,3.02,936,Low
SHP_02084,SUP_013,Ocean,4604,15.99,185,Critical
SHP_02085,SUP_002,Road,1248,15.76,976,Low
SHP_02086,SUP_002,Road,1502,8.67,312,Low
SHP_02087,SUP_009,Air,2998,13.11,426,Critical
SHP_02088,SUP_039,Rail,1435,14.55,645,Standard
SHP_02089,SUP_034,Ocean,1197,19.68,489,Standard
SHP_02090,SUP_005,Road,1128,10.4,792,Standard
SHP_02091,SUP_008,Rail,1551,9.6,551,Standard
SHP_02092,SUP_048,Ocean,3585,16.4,953,Critical
SHP_02093,SUP_017,Road,1761,3.94,428,Standard
SHP_02094,SUP_028,Road,1867,8.17,953,Critical
SHP_02095,SUP_016,Road,1130,2.14,466,Low
SHP_02096,SUP_026,Rail,1151,8.51,833,Critical
SHP_02097,SUP_047,Rail,354,14.9,835,Low
SHP_02098,SUP_047,Rail,659,6.48,744,Standard
SHP_02099,SUP_008,Rail,100,19.36,326,Critical
SHP_02100,SUP_015,Road,1109,10.64,934,Low
SHP_02101,SUP_034,Ocean,3147,3.32,613,Critical
SHP_02102,SUP_016,Road,1926,18.15,480,Critical
SHP_02103,SUP_001,Road,198,7.77,197,Low
SHP_02104,SUP_026,Rail,439,5.94,764,Low
SHP_02105,SUP_007,Rail,1397,18.99,570,Critical
SHP_02106,SUP_028,Road,1555,6.66,331,Critical
SHP_02107,SUP_037,Ocean,2643,7.53,262,Low
SHP_02108,SUP_017,Ocean,5944,17.52,244,Standard
SHP_02109,SUP_023,Road,1424,17.35,366,Critical
SHP_02110,SUP_047,Ocean,2600,4.95,973,Standard
SHP_02111,SUP_005,Air,4246,4.89,837,Low
SHP_02112,SUP_044,Road,1769,18.22,393,Low
SHP_02113,SUP_042,Road,107,1.84,221,Critical
SHP_02114,SUP_034,Ocean,5422,15.92,940,Standard
SHP_02115,SUP_031,Rail,1234,13,353,Critical
SHP_02116,SUP_020,Road,1598,2.32,588,Low
SHP_02117,SUP_025,Road,386,2.08,431,Standard
SHP_02118,SUP_026,Rail,967,16.96,278,Low
SHP_02119,SUP_013,Air,1309,11.15,767,Low
SHP_02120,SUP_043,Ocean,5753,18.72,382,Standard
SHP_02121,SUP_019,Ocean,5198,19.55,565,Low
SHP_02122,SUP_046,Road,1744,11.12,515,Standard
SHP_02123,SUP_032,Ocean,1373,7.33,919,Standard
SHP_02124,SUP_048,Road,505,5.38,178,Low
SHP_02125,SUP_049,Ocean,7818,17.89,119,Standard
SHP_02126,SUP_023,Rail,345,1.05,184,Standard
SHP_02127,SUP_001,Rail,1126,5.34,647,Standard
SHP_02128,SUP_008,Road,754,14.74,513,Low
SHP_02129,SUP_022,Ocean,2052,8.98,686,Low
SHP_02130,SUP_004,Road,761,19.01,229,Critical
SHP_02131,SUP_042,Road,1625,11.95,996,Standard
SHP_02132,SUP_030,Air,6846,17.74,694,Critical
SHP_02133,SUP_034,Rail,1177,19.47,488,Low
SHP_02134,SUP_048,Road,1583,6.39,110,Low
SHP_02135,SUP_023,Rail,1073,6.77,102,Standard
SHP_02136,SUP_050,Ocean,1835,11.96,525,Low
SHP_02137,SUP_019,Air,1477,8.69,278,Standard
SHP_02138,SUP_037,Rail,1590,15.86,161,Critical
SHP_02139,SUP_040,Road,1223,5.28,857,Critical
SHP_02140,SUP_034,Ocean,1504,17.36,102,Low
SHP_02141,SUP_036,Ocean,7164,17.63,133,Standard
SHP_02142,SUP_001,Road,468,14.17,890,Standard
SHP_02143,SUP_014,Rail,1217,16.86,502,Standard
SHP_02144,SUP_046,Road,276,6.07,642,Low
SHP_02145,SUP_009,Road,163,7.81,649,Standard
SHP_02146,SUP_005,Ocean,2945,19.28,654,Low
SHP_02147,SUP_016,Road,1666,5.74,579,Low
SHP_02148,SUP_007,Road,1162,17.4,494,Low
SHP_02149,SUP_003,Road,1073,3.86,198,Critical
SHP_02150,SUP_021,Ocean,5967,14.41,118,Critical
SHP_02151,SUP_020,Road,1327,17.45,438,Standard
SHP_02152,SUP_050,Road,1411,6.93,583,Low
SHP_02153,SUP_002,Rail,1931,3.18,363,Low
SHP_02154,SUP_031,Ocean,7118,13.54,610,Standard
SHP_02155,SUP_030,Air,3305,7.66,639,Low
SHP_02156,SUP_001,Road,1324,15.89,286,Low
SHP_02157,SUP_014,Air,1905,9.67,870,Low
SHP_02158,SUP_029,Road,501,15.35,424,Critical
SHP_02159,SUP_017,Road,1107,11.27,353,Standard
SHP_02160,SUP_037,Rail,1993,15.69,551,Critical
SHP_02161,SUP_017,Rail,1466,1.8,557,Standard
SHP_02162,SUP_046,Rail,1722,1.52,624,Standard
SHP_02163,SUP_038,Road,1764,5.46,764,Critical
SHP_02164,SUP_009,Ocean,7142,10.15,458,Standard
SHP_02165,SUP_019,Road,1513,2.51,111,Critical
SHP_02166,SUP_026,Ocean,3011,4.06,865,Critical
SHP_02167,SUP_003,Rail,1964,10.82,465,Critical
SHP_02168,SUP_034,Air,4012,10.43,237,Critical
SHP_02169,SUP_033,Rail,1320,13.42,959,Critical
SHP_02170,SUP_020,Road,567,3.99,509,Low
SHP_02171,SUP_021,Rail,1502,1.74,650,Low
SHP_02172,SUP_035,Air,1273,16.35,105,Standard
SHP_02173,SUP_008,Road,1493,11.54,506,Standard
SHP_02174,SUP_036,Ocean,6044,11.15,676,Critical
SHP_02175,SUP_030,Road,1188,16.19,728,Standard
SHP_02176,SUP_003,Ocean,7387,18.35,149,Standard
SHP_02177,SUP_047,Road,1879,16.53,428,Low
SHP_02178,SUP_045,Rail,1899,19.61,887,Critical
SHP_02179,SUP_010,Rail,1023,6.56,917,Critical
SHP_02180,SUP_035,Road,469,13.14,303,Low
SHP_02181,SUP_008,Road,398,15.19,701,Critical
SHP_02182,SUP_007,Road,284,10.68,817,Critical
SHP_02183,SUP_013,Air,4090,17.57,950,Low
SHP_02184,SUP_015,Road,665,15.14,707,Standard
SHP_02185,SUP_049,Rail,1239,6.56,518,Low
SHP_02186,SUP_017,Ocean,4540,8.11,724,Critical
SHP_02187,SUP_043,Ocean,4091,19.53,714,Low
SHP_02188,SUP_002,Rail,404,3.9,525,Low
SHP_02189,SUP_033,Rail,1601,9.62,695,Critical
SHP_02190,SUP_006,Rail,1752,19.63,996,Low
SHP_02191,SUP_032,Road,587,19.59,758,Critical
SHP_02192,SUP_034,Ocean,5341,11.17,909,Low
SHP_02193,SUP_020,Rail,799,9.42,907,Critical
SHP_02194,SUP_027,Rail,1769,3.27,560,Low
SHP_02195,SUP_026,Air,7026,5.56,479,Standard
SHP_02196,SUP_009,Road,1315,15.71,332,Standard
SHP_02197,SUP_037,Road,1724,12.94,821,Critical
SHP_02198,SUP_017,Ocean,1474,8.59,397,Low
SHP_02199,SUP_046,Road,1645,8.32,318,Critical
SHP_02200,SUP_006,Road,565,9.16,869,Critical
SHP_02201,SUP_036,Ocean,4529,19.54,761,Low
SHP_02202,SUP_032,Air,5923,5.98,704,Standard
SHP_02203,SUP_008,Road,1565,15.73,251,Critical
SHP_02204,SUP_020,Air,5035,3.22,762,Low
SHP_02205,SUP_039,Rail,1592,18.96,771,Low
SHP_02206,SUP_011,Ocean,2364,1.49,294,Standard
SHP_02207,SUP_028,Road,1975,11.05,875,Low
SHP_02208,SUP_050,Ocean,6200,2.66,532,Standard
SHP_02209,SUP_003,Road,346,15.77,212,Critical
SHP_02210,SUP_027,Ocean,3715,3.62,264,Low
SHP_02211,SUP_050,Rail,503,2.57,490,Standard
SHP_02212,SUP_044,Ocean,6872,16.94,772,Critical
SHP_02213,SUP_010,Air,4144,16.2,225,Low
SHP_02214,SUP_021,Ocean,4531,5.86,945,Standard
SHP_02215,SUP_007,Rail,218,4.69,768,Low
SHP_02216,SUP_045,Road,1548,11.91,874,Critical
SHP_02217,SUP_030,Ocean,5992,4.2,238,Critical
SHP_02218,SUP_030,Road,1509,3.53,134,Standard
SHP_02219,SUP_032,Ocean,5702,5.5,714,Critical
SHP_02220,SUP_010,Air,595,11.33,755,Low
SHP_02221,SUP_035,Rail,1581,2.8,301,Critical
SHP_02222,SUP_042,Road,1392,12.79,915,Critical
SHP_02223,SUP_034,Air,5127,15.98,540,Low
SHP_02224,SUP_034,Road,1652,7.19,287,Critical
SHP_02225,SUP_004,Air,3970,6.44,795,Standard
SHP_02226,SUP_007,Road,1935,12.17,440,Low
SHP_02227,SUP_035,Road,1622,7.5,593,Standard
SHP_02228,SUP_004,Rail,555,17.6,745,Critical
SHP_02229,SUP_010,Road,1259,13.29,938,Standard
SHP_02230,SUP_019,Road,928,6.33,890,Standard
SHP_02231,SUP_033,Rail,319,16.93,343,Low
SHP_02232,SUP_026,Air,1143,18.04,180,Standard
SHP_02233,SUP_035,Ocean,5835,6.1,986,Standard
SHP_02234,SUP_001,Ocean,2041,18.88,502,Critical
SHP_02235,SUP_034,Rail,1246,3.49,536,Critical
SHP_02236,SUP_017,Rail,454,4.12,457,Standard
SHP_02237,SUP_044,Ocean,5457,4.49,565,Standard
SHP_02238,SUP_011,Road,769,10.32,530,Standard
SHP_02239,SUP_009,Air,7359,1.76,499,Standard
SHP_02240,SUP_023,Road,1193,10.15,707,Standard
SHP_02241,SUP_045,Rail,1872,1.69,472,Low
SHP_02242,SUP_043,Air,5474,10.91,236,Critical
SHP_02243,SUP_006,Rail,1647,14.59,295,Low
SHP_02244,SUP_029,Ocean,1125,16.76,274,Low
SHP_02245,SUP_038,Ocean,2425,19.61,204,Low
SHP_02246,SUP_018,Road,1556,5.43,170,Standard
SHP_02247,SUP_008,Air,6167,15.15,483,Critical
SHP_02248,SUP_024,Ocean,5614,4.59,367,Low
SHP_02249,SUP_026,Rail,1967,12.4,182,Critical
SHP_02250,SUP_009,Air,4507,15.09,927,Critical
SHP_02251,SUP_041,Air,7368,17.31,214,Standard
SHP_02252,SUP_017,Ocean,4987,9.32,944,Low
SHP_02253,SUP_045,Rail,585,15.32,487,Critical
SHP_02254,SUP_021,Ocean,7279,7.41,892,Standard
SHP_02255,SUP_042,Ocean,7366,8.43,222,Critical
SHP_02256,SUP_007,Rail,1145,8.18,712,Low
SHP_02257,SUP_003,Road,1931,13.46,238,Standard
SHP_02258,SUP_049,Road,1318,13.12,475,Critical
SHP_02259,SUP_042,Road,1482,6.6,733,Low
SHP_02260,SUP_042,Road,1326,11.55,923,Standard
SHP_02261,SUP_019,Rail,1741,13.65,972,Low
SHP_02262,SUP_028,Rail,1537,5.29,165,Low
SHP_02263,SUP_002,Ocean,5077,11.25,219,Standard
SHP_02264,SUP_022,Road,239,5.15,232,Low
SHP_02265,SUP_002,Rail,399,12.45,374,Critical
SHP_02266,SUP_002,Rail,315,1.1,867,Standard
SHP_02267,SUP_043,Rail,115,5.15,599,Standard
SHP_02268,SUP_007,Rail,266,6.98,930,Standard
SHP_02269,SUP_029,Road,760,7.17,416,Critical
SHP_02270,SUP_008,Road,288,9.51,809,Standard
SHP_02271,SUP_046,Air,3958,12.06,383,Low
SHP_02272,SUP_038,Road,1258,13.01,651,Standard
SHP_02273,SUP_003,Road,1485,19.88,560,Standard
SHP_02274,SUP_025,Rail,1738,14.63,941,Low
SHP_02275,SUP_039,Ocean,7487,6.7,682,Critical
SHP_02276,SUP_037,Rail,123,3.13,790,Standard
SHP_02277,SUP_017,Rail,256,4.63,382,Critical
SHP_02278,SUP_004,Road,1016,16.56,480,Critical
SHP_02279,SUP_012,Rail,1378,5.84,449,Critical
SHP_02280,SUP_039,Air,7592,14.72,613,Standard
SHP_02281,SUP_044,Road,1550,19.5,657,Low
SHP_02282,SUP_032,Road,490,17.01,629,Standard
SHP_02283,SUP_021,Road,1529,5.06,968,Critical
SHP_02284,SUP_033,Air,7576,7.23,235,Low
SHP_02285,SUP_032,Air,5027,4.27,515,Standard
SHP_02286,SUP_019,Road,1642,19.69,126,Standard
SHP_02287,SUP_037,Ocean,1287,19.59,252,Critical
SHP_02288,SUP_035,Road,1904,10.69,469,Standard
SHP_02289,SUP_024,Road,1296,4.28,162,Low
SHP_02290,SUP_014,Road,548,14.92,558,Low
SHP_02291,SUP_004,Rail,1564,3.86,715,Low
SHP_02292,SUP_034,Road,806,10.14,383,Standard
SHP_02293,SUP_011,Road,960,2.77,589,Low
SHP_02294,SUP_039,Road,1423,17.63,110,Low
SHP_02295,SUP_011,Air,5392,7.98,121,Low
SHP_02296,SUP_027,Air,4816,13.25,417,Critical
SHP_02297,SUP_017,Road,179,6.21,170,Standard
SHP_02298,SUP_031,Air,6666,13.24,905,Critical
SHP_02299,SUP_006,Air,2433,6.8,249,Standard
SHP_02300,SUP_006,Road,480,16.56,880,Standard
SHP_02301,SUP_021,Ocean,7042,16.25,655,Standard
SHP_02302,SUP_021,Rail,1277,15.84,846,Low
SHP_02303,SUP_011,Road,919,7.29,533,Standard
SHP_02304,SUP_044,Road,198,1.15,165,Critical
SHP_02305,SUP_013,Ocean,7804,19.07,687,Critical
SHP_02306,SUP_040,Road,122,1.75,488,Standard
SHP_02307,SUP_016,Air,594,6.95,386,Low
SHP_02308,SUP_012,Rail,898,8.45,841,Critical
SHP_02309,SUP_046,Air,2221,14.9,950,Standard
SHP_02310,SUP_041,Road,853,17.52,650,Standard
SHP_02311,SUP_039,Road,1850,1.43,487,Critical
SHP_02312,SUP_015,Ocean,2415,1.78,879,Standard
SHP_02313,SUP_007,Road,787,15.65,660,Standard
SHP_02314,SUP_030,Rail,1914,11.04,215,Standard
SHP_02315,SUP_046,Ocean,7515,17.35,207,Low
SHP_02316,SUP_007,Air,1869,19.17,703,Critical
SHP_02317,SUP_048,Road,1256,14.13,117,Standard
SHP_02318,SUP_023,Road,1547,8.77,652,Standard
SHP_02319,SUP_046,Road,194,8.46,608,Standard
SHP_02320,SUP_028,Road,296,7.71,574,Standard
SHP_02321,SUP_005,Ocean,4591,12.4,471,Low
SHP_02322,SUP_006,Rail,1404,11.03,574,Critical
SHP_02323,SUP_045,Rail,1656,10.16,126,Standard
SHP_02324,SUP_011,Road,1815,17.7,261,Critical
SHP_02325,SUP_041,Ocean,1003,2.05,695,Critical
SHP_02326,SUP_006,Ocean,4955,17.49,540,Critical
SHP_02327,SUP_004,Ocean,3770,11.2,359,Standard
SHP_02328,SUP_037,Air,6741,10,718,Standard
SHP_02329,SUP_032,Rail,663,9.45,944,Low
SHP_02330,SUP_004,Air,5609,16.91,595,Low
SHP_02331,SUP_006,Road,636,4.32,727,Critical
SHP_02332,SUP_001,Air,7933,13.27,841,Low
SHP_02333,SUP_026,Rail,897,18.67,408,Standard
SHP_02334,SUP_011,Rail,732,9.01,779,Low
SHP_02335,SUP_032,Air,2839,11.02,327,Low
SHP_02336,SUP_036,Road,1627,13.35,312,Low
SHP_02337,SUP_032,Road,554,12.61,791,Low
SHP_02338,SUP_016,Road,1287,4.53,638,Critical
SHP_02339,SUP_029,Air,7854,13.91,898,Critical
SHP_02340,SUP_032,Road,1241,13.23,219,Critical
SHP_02341,SUP_050,Rail,1170,18.97,745,Low
SHP_02342,SUP_006,Air,2058,6.61,289,Low
SHP_02343,SUP_002,Air,2368,8.85,166,Standard
SHP_02344,SUP_040,Road,823,7.24,368,Critical
SHP_02345,SUP_049,Ocean,4259,15.21,344,Critical
SHP_02346,SUP_006,Rail,424,19.18,985,Standard
SHP_02347,SUP_027,Rail,1906,18.48,931,Low
SHP_02348,SUP_045,Road,1279,3.77,247,Critical
SHP_02349,SUP_029,Rail,1977,14.33,288,Standard
SHP_02350,SUP_047,Air,5093,1.1,897,Low
SHP_02351,SUP_011,Rail,1476,17.27,864,Standard
